skill,problem_id,user_id,assignment_id,assistment_id,start_time,end_time,problem_type,original,correct,hint_count
Congruence,1263,53228,175426,1263,30:29.9,30:39.5,algebra,1,0,0
Congruence,1263,53230,175426,1263,35:00.5,35:20.4,algebra,1,1,0
Congruence,34333,53230,175413,26517,32:37.0,32:50.3,choose_1,1,0,0
Congruence,33736,53230,175413,26291,32:51.5,33:09.0,choose_1,1,0,0
Congruence,33746,53230,175413,26292,33:59.4,34:41.7,choose_1,1,1,0
Congruence,33654,53230,175413,26272,34:43.0,34:54.3,choose_1,1,0,0
Congruence,34333,53231,175413,26517,00:30.1,00:40.6,choose_1,1,0,0
Congruence,33736,53231,175413,26291,00:41.9,00:52.4,choose_1,1,0,0
Congruence,33746,53231,175413,26292,01:15.7,01:22.3,choose_1,1,0,0
Congruence,33654,53231,175413,26272,01:40.7,01:49.1,choose_1,1,0,0
Congruence,1263,53232,175426,1263,23:43.8,24:28.3,algebra,1,0,0
Congruence,34333,53232,175413,26517,07:30.6,07:51.1,choose_1,1,0,0
Congruence,33736,53232,175413,26291,08:01.3,08:27.6,choose_1,1,1,0
Congruence,33746,53232,175413,26292,08:28.8,10:05.3,choose_1,1,1,0
Congruence,33654,53232,175413,26272,10:06.5,10:14.9,choose_1,1,0,0
Box and Whisker,36843,53236,175998,27833,23:59.8,24:36.4,algebra,1,0,0
Box and Whisker,36843,53236,175999,27833,18:46.2,19:44.8,algebra,1,1,0
Box and Whisker,28913,53236,175946,24731,26:26.6,33:31.3,choose_1,1,1,0
Box and Whisker,28916,53236,175946,24734,38:57.4,39:55.6,fill_in_1,1,1,0
Box and Whisker,28915,53236,175946,24733,40:24.5,41:04.8,fill_in_1,1,1,0
Box and Whisker,36843,53240,175998,27833,39:43.1,41:05.8,algebra,1,0,0
Box and Whisker,36843,53240,175999,27833,54:25.9,55:32.3,algebra,1,1,0
Box and Whisker,28913,53240,175946,24731,40:59.9,43:04.5,choose_1,1,1,0
Box and Whisker,28916,53240,175946,24734,43:18.3,51:00.7,fill_in_1,1,0,0
Box and Whisker,28915,53240,175946,24733,53:27.2,54:57.6,fill_in_1,1,0,2
Congruence,1263,53241,175426,1263,30:42.9,32:27.7,algebra,1,0,0
Congruence,34333,53241,175413,26517,21:17.3,21:33.5,choose_1,1,0,0
Congruence,33736,53241,175413,26291,21:34.8,21:42.1,choose_1,1,1,0
Congruence,33746,53241,175413,26292,21:43.4,22:52.1,choose_1,1,1,0
Congruence,33654,53241,175413,26272,22:52.4,23:02.7,choose_1,1,1,0
Congruence,34333,53243,175413,26517,49:17.1,49:26.5,choose_1,1,0,0
Congruence,33736,53243,175413,26291,49:31.8,49:41.7,choose_1,1,0,0
Congruence,33746,53243,175413,26292,50:00.4,50:03.7,choose_1,1,0,0
Congruence,33654,53243,175413,26272,50:22.3,50:57.7,choose_1,1,0,0
Box and Whisker,36843,53244,175998,27833,20:40.9,25:33.6,algebra,1,0,0
Box and Whisker,36843,53244,175999,27833,31:55.7,40:39.5,algebra,1,1,0
Box and Whisker,28913,53244,175946,24731,37:50.1,49:10.3,choose_1,1,0,5
Box and Whisker,28916,53244,175946,24734,49:04.9,51:36.6,fill_in_1,1,0,1
Box and Whisker,28915,53244,175946,24733,07:05.4,08:14.7,fill_in_1,1,0,4
Box and Whisker,36843,53246,175998,27833,24:41.0,26:44.8,algebra,1,0,0
Box and Whisker,36843,53246,175999,27833,27:07.5,27:59.5,algebra,1,1,0
Box and Whisker,36843,53247,175998,27833,21:46.6,25:38.1,algebra,1,0,0
Box and Whisker,36843,53247,175999,27833,37:24.5,38:27.0,algebra,1,1,0
Box and Whisker,28913,53247,175946,24731,30:23.7,32:43.1,choose_1,1,1,0
Box and Whisker,28916,53247,175946,24734,33:31.9,38:33.2,fill_in_1,1,1,0
Box and Whisker,28915,53247,175946,24733,43:12.0,44:11.9,fill_in_1,1,1,0
Box and Whisker,36843,53248,175998,27833,22:35.0,25:10.2,algebra,1,0,0
Box and Whisker,36843,53248,175999,27833,44:37.0,45:50.6,algebra,1,1,0
Box and Whisker,28915,53248,175946,24733,24:12.3,26:22.4,fill_in_1,1,1,0
Box and Whisker,28913,53248,175946,24731,26:23.0,26:50.0,choose_1,1,1,0
Box and Whisker,28916,53248,175946,24734,28:43.3,29:34.9,fill_in_1,1,1,0
Box and Whisker,36843,53249,175998,27833,14:00.2,14:30.8,algebra,1,0,0
Box and Whisker,36843,53249,175999,27833,16:06.1,16:20.8,algebra,1,1,0
Box and Whisker,28913,53249,175946,24731,17:07.9,19:13.2,choose_1,1,1,0
Box and Whisker,28916,53249,175946,24734,23:45.2,24:20.9,fill_in_1,1,1,0
Box and Whisker,28915,53249,175946,24733,25:46.6,26:20.7,fill_in_1,1,0,0
Inverse Relations,833,53249,175901,833,04:57.4,05:23.9,choose_1,1,0,0
Inverse Relations,4535,53249,175901,4535,05:51.4,05:56.8,choose_1,1,1,0
Box and Whisker,36843,53250,175998,27833,01:46.3,04:44.2,algebra,1,0,0
Box and Whisker,36843,53250,175999,27833,51:30.4,51:51.0,algebra,1,1,0
Box and Whisker,28915,53250,175946,24733,16:18.0,17:24.0,fill_in_1,1,1,0
Box and Whisker,28913,53250,175946,24731,17:38.8,23:03.6,choose_1,1,1,0
Box and Whisker,28916,53250,175946,24734,25:01.5,26:35.2,fill_in_1,1,1,0
Box and Whisker,36843,53251,175998,27833,01:03.0,02:25.7,algebra,1,0,0
Box and Whisker,36843,53251,175999,27833,02:34.7,03:54.2,algebra,1,0,1
Box and Whisker,28913,53251,175946,24731,18:49.7,27:41.3,choose_1,1,1,0
Box and Whisker,28916,53251,175946,24734,27:36.0,29:56.9,fill_in_1,1,0,4
Box and Whisker,28915,53251,175946,24733,31:56.3,32:31.0,fill_in_1,1,1,0
Congruence,1263,53252,175426,1263,22:09.3,26:28.9,algebra,1,1,0
Congruence,34333,53252,175413,26517,21:15.2,21:30.8,choose_1,1,0,0
Congruence,33736,53252,175413,26291,21:32.1,21:39.8,choose_1,1,1,0
Congruence,33746,53252,175413,26292,21:40.3,22:49.8,choose_1,1,1,0
Congruence,33654,53252,175413,26272,22:50.0,23:00.5,choose_1,1,1,0
Box and Whisker,36843,53253,175998,27833,06:32.7,09:23.8,algebra,1,0,0
Box and Whisker,36843,53253,175999,27833,10:04.4,10:31.2,algebra,1,1,0
Box and Whisker,28916,53253,175946,24734,19:07.1,19:32.1,fill_in_1,1,1,0
Box and Whisker,28913,53253,175946,24731,27:12.7,29:18.0,choose_1,1,1,0
Box and Whisker,28915,53253,175946,24733,29:21.7,30:10.3,fill_in_1,1,1,0
Box and Whisker,36843,53254,175998,27833,35:07.6,38:28.2,algebra,1,0,0
Box and Whisker,36843,53254,175999,27833,41:20.9,41:26.4,algebra,1,1,0
Box and Whisker,28915,53254,175946,24733,31:34.9,33:48.0,fill_in_1,1,1,0
Box and Whisker,28913,53254,175946,24731,33:53.8,37:50.4,choose_1,1,1,0
Box and Whisker,28916,53254,175946,24734,41:52.0,43:55.8,fill_in_1,1,1,0
Box and Whisker,36843,53257,175998,27833,25:12.3,26:21.9,algebra,1,0,0
Box and Whisker,36843,53257,175999,27833,39:37.5,41:29.5,algebra,1,1,0
Box and Whisker,28913,53257,175946,24731,26:29.2,44:55.6,choose_1,1,0,1
Box and Whisker,28916,53257,175946,24734,52:52.7,55:34.6,fill_in_1,1,0,3
Box and Whisker,28915,53257,175946,24733,00:10.8,02:33.3,fill_in_1,1,0,3
Box and Whisker,36843,53259,175998,27833,30:01.5,31:52.5,algebra,1,1,0
Box and Whisker,28915,53259,175946,24733,26:34.9,28:50.4,fill_in_1,1,1,0
Box and Whisker,28913,53259,175946,24731,28:54.2,36:08.8,choose_1,1,1,0
Box and Whisker,28916,53259,175946,24734,41:33.2,49:16.7,fill_in_1,1,0,0
Box and Whisker,36843,53264,175999,27833,12:19.5,15:19.3,algebra,1,1,0
Box and Whisker,28915,53264,175946,24733,31:31.4,38:15.4,fill_in_1,1,0,0
Box and Whisker,28913,53264,175946,24731,38:41.7,39:53.5,choose_1,1,1,0
Box and Whisker,28916,53264,175946,24734,39:55.8,41:03.4,fill_in_1,1,1,0
Box and Whisker,36843,53268,175998,27833,24:43.8,27:25.4,algebra,1,1,0
Box and Whisker,28915,53268,175946,24733,21:01.6,21:59.1,fill_in_1,1,1,0
Box and Whisker,28913,53268,175946,24731,22:00.8,23:32.2,choose_1,1,1,0
Box and Whisker,28916,53268,175946,24734,24:41.5,25:26.4,fill_in_1,1,1,0
Box and Whisker,36843,53268,175999,27833,53:39.6,54:20.6,algebra,1,1,0
Inverse Relations,4535,53268,175901,4535,40:30.4,40:57.7,choose_1,1,0,0
Inverse Relations,2213,53268,175901,2213,41:38.6,42:37.5,choose_1,1,0,0
Inverse Relations,882,53268,175901,882,50:32.9,51:16.2,choose_1,1,1,0
Inverse Relations,833,53268,175901,833,51:17.0,51:48.4,choose_1,1,1,0
Box and Whisker,36843,53269,175998,27833,02:10.3,04:41.1,algebra,1,0,0
Box and Whisker,36843,53269,175999,27833,05:35.3,07:52.0,algebra,1,1,0
Box and Whisker,28913,53269,175946,24731,17:23.5,24:31.7,choose_1,1,1,0
Box and Whisker,28916,53269,175946,24734,24:33.1,25:01.0,fill_in_1,1,1,0
Box and Whisker,28915,53269,175946,24733,26:27.0,26:32.2,fill_in_1,1,1,0
Inverse Relations,2213,53269,175901,2213,47:50.9,48:10.5,choose_1,1,0,0
Inverse Relations,882,53269,175901,882,48:39.9,48:55.4,choose_1,1,0,0
Inverse Relations,4535,53269,175901,4535,52:11.9,52:28.2,choose_1,1,0,0
Inverse Relations,833,53269,175901,833,52:54.4,53:15.8,choose_1,1,0,0
Box and Whisker,36843,53273,175998,27833,35:46.3,37:21.9,algebra,1,0,0
Box and Whisker,36843,53273,175999,27833,30:53.4,31:58.0,algebra,1,1,0
Box and Whisker,28915,53273,175946,24733,21:00.0,21:50.3,fill_in_1,1,1,0
Box and Whisker,28913,53273,175946,24731,21:46.4,23:37.8,choose_1,1,1,0
Box and Whisker,28916,53273,175946,24734,23:50.1,24:07.8,fill_in_1,1,1,0
Inverse Relations,833,53273,175901,833,47:21.5,51:00.7,choose_1,1,1,0
Inverse Relations,2213,53273,175901,2213,50:55.0,51:58.4,choose_1,1,0,0
Congruence,1263,53274,175426,1263,34:05.4,35:04.7,algebra,1,0,0
Congruence,34333,53274,175413,26517,35:08.6,35:33.6,choose_1,1,0,0
Congruence,33736,53274,175413,26291,35:34.8,35:47.3,choose_1,1,0,0
Congruence,33746,53274,175413,26292,36:15.3,36:43.1,choose_1,1,0,0
Congruence,33654,53274,175413,26272,37:29.4,37:36.2,choose_1,1,1,0
Box and Whisker,36843,53276,175998,27833,21:45.5,29:11.6,algebra,1,1,0
Box and Whisker,28913,53276,175946,24731,26:02.1,28:35.6,choose_1,1,1,0
Box and Whisker,28916,53276,175946,24734,32:25.3,33:56.6,fill_in_1,1,0,0
Box and Whisker,28915,53276,175946,24733,36:42.9,37:50.6,fill_in_1,1,1,0
Box and Whisker,36843,53280,175998,27833,02:37.2,04:12.0,algebra,1,1,0
Box and Whisker,28915,53280,175946,24733,33:42.3,34:34.7,fill_in_1,1,1,0
Box and Whisker,28913,53280,175946,24731,34:44.3,36:07.3,choose_1,1,1,0
Box and Whisker,28916,53280,175946,24734,37:13.8,39:09.0,fill_in_1,1,0,0
Box and Whisker,36843,53282,175998,27833,55:33.2,56:02.9,algebra,1,1,0
Box and Whisker,36843,53282,175999,27833,04:56.5,05:57.2,algebra,1,1,0
Box and Whisker,28913,53282,175946,24731,16:03.0,19:53.5,choose_1,1,0,3
Box and Whisker,28916,53282,175946,24734,24:07.7,25:34.7,fill_in_1,1,0,0
Box and Whisker,28915,53282,175946,24733,27:23.2,27:44.8,fill_in_1,1,1,0
Box and Whisker,36843,53285,175998,27833,48:09.4,49:08.1,algebra,1,1,0
Box and Whisker,28916,53285,175946,24734,17:16.7,21:03.3,fill_in_1,1,0,4
Box and Whisker,28913,53285,175946,24731,33:07.2,34:00.3,choose_1,1,0,0
Box and Whisker,28915,53285,175946,24733,34:01.8,34:14.6,fill_in_1,1,1,0
Inverse Relations,4535,53285,175901,4535,47:16.4,48:04.6,choose_1,1,0,0
Inverse Relations,2213,53285,175901,2213,48:33.9,48:55.7,choose_1,1,0,0
Box and Whisker,36843,53286,175998,27833,45:15.1,46:10.3,algebra,1,0,0
Box and Whisker,36843,53286,175999,27833,29:35.3,29:35.4,algebra,1,1,0
Inverse Relations,833,53286,175901,833,23:31.7,23:56.1,choose_1,1,0,0
Inverse Relations,4535,53286,175901,4535,24:27.7,24:59.0,choose_1,1,1,0
Inverse Relations,882,53286,175901,882,26:09.4,26:23.6,choose_1,1,1,0
Inverse Relations,2213,53286,175901,2213,26:24.8,26:46.1,choose_1,1,1,0
Box and Whisker,36843,53287,175998,27833,31:17.1,32:15.5,algebra,1,1,0
Box and Whisker,36843,53287,175999,27833,33:30.4,33:30.5,algebra,1,1,0
Box and Whisker,28915,53287,175946,24733,41:09.3,42:26.7,fill_in_1,1,1,0
Box and Whisker,28913,53287,175946,24731,42:28.7,43:15.7,choose_1,1,1,0
Box and Whisker,28916,53287,175946,24734,46:02.8,46:32.4,fill_in_1,1,1,0
Inverse Relations,833,53287,175901,833,45:27.8,47:14.2,choose_1,1,1,0
Inverse Relations,2213,53287,175901,2213,47:11.3,48:23.7,choose_1,1,1,0
Box and Whisker,36843,53288,175998,27833,33:20.7,34:09.3,algebra,1,0,0
Box and Whisker,36843,53288,175999,27833,52:37.4,53:12.2,algebra,1,1,0
Box and Whisker,28913,53288,175946,24731,18:19.5,19:53.1,choose_1,1,0,0
Box and Whisker,28916,53288,175946,24734,19:54.6,22:13.0,fill_in_1,1,1,0
Box and Whisker,28915,53288,175946,24733,25:44.1,26:10.9,fill_in_1,1,1,0
Inverse Relations,4535,53288,175901,4535,50:04.7,50:26.1,choose_1,1,0,0
Inverse Relations,2213,53288,175901,2213,50:46.8,51:37.6,choose_1,1,0,0
Inverse Relations,882,53288,175901,882,56:03.1,56:38.0,choose_1,1,0,0
Inverse Relations,833,53288,175901,833,56:59.6,57:16.9,choose_1,1,0,0
Box and Whisker,36843,53289,175998,27833,40:13.9,41:07.6,algebra,1,0,0
Box and Whisker,36843,53289,175999,27833,25:55.0,26:51.6,algebra,1,1,0
Box and Whisker,36843,53290,175998,27833,31:06.2,31:43.7,algebra,1,1,0
Box and Whisker,36843,53290,175999,27833,28:42.3,29:28.9,algebra,1,1,0
Box and Whisker,28913,53290,175946,24731,32:38.5,34:01.9,choose_1,1,1,0
Box and Whisker,28916,53290,175946,24734,36:03.4,37:01.2,fill_in_1,1,1,0
Box and Whisker,28915,53290,175946,24733,38:47.5,40:13.9,fill_in_1,1,1,0
Inverse Relations,2213,53290,175901,2213,41:52.6,42:25.2,choose_1,1,0,0
Inverse Relations,882,53290,175901,882,44:11.0,44:48.9,choose_1,1,0,0
Box and Whisker,36843,53291,175998,27833,37:04.4,37:39.1,algebra,1,1,0
Box and Whisker,36843,53291,175999,27833,21:56.5,22:35.3,algebra,1,1,0
Box and Whisker,28913,53291,175946,24731,19:02.9,20:54.6,choose_1,1,1,0
Box and Whisker,28916,53291,175946,24734,22:37.5,23:06.5,fill_in_1,1,1,0
Box and Whisker,28915,53291,175946,24733,24:20.7,24:30.8,fill_in_1,1,1,0
Inverse Relations,882,53291,175901,882,38:55.3,41:20.7,choose_1,1,1,0
Inverse Relations,4535,53291,175901,4535,41:15.8,41:41.3,choose_1,1,1,0
Inverse Relations,2213,53291,175901,2213,41:37.6,42:18.9,choose_1,1,1,0
Inverse Relations,833,53291,175901,833,42:20.2,42:35.7,choose_1,1,1,0
Box and Whisker,36843,53292,175998,27833,38:57.3,40:30.3,algebra,1,1,0
Box and Whisker,36843,53292,175999,27833,36:54.4,36:54.4,algebra,1,0,0
Box and Whisker,28913,53292,175946,24731,17:12.4,32:33.5,choose_1,1,1,0
Box and Whisker,28916,53292,175946,24734,36:56.2,37:17.3,fill_in_1,1,1,0
Box and Whisker,28915,53292,175946,24733,39:21.1,39:31.6,fill_in_1,1,1,0
Inverse Relations,882,53292,175901,882,35:05.5,35:48.9,choose_1,1,1,0
Inverse Relations,4535,53292,175901,4535,35:51.1,36:12.3,choose_1,1,1,0
Inverse Relations,2213,53292,175901,2213,36:38.8,36:57.2,choose_1,1,1,0
Inverse Relations,833,53292,175901,833,37:22.4,37:38.8,choose_1,1,1,0
Box and Whisker,36843,53293,175998,27833,36:52.4,38:09.0,algebra,1,0,0
Box and Whisker,36843,53293,175999,27833,23:18.2,24:23.5,algebra,1,1,0
Box and Whisker,28916,53293,175946,24734,24:19.0,26:59.9,fill_in_1,1,1,0
Box and Whisker,28913,53293,175946,24731,30:22.3,33:12.0,choose_1,1,1,0
Box and Whisker,28915,53293,175946,24733,33:54.5,34:17.3,fill_in_1,1,1,0
Inverse Relations,833,53293,175901,833,25:47.2,27:04.6,choose_1,1,1,0
Inverse Relations,2213,53293,175901,2213,27:05.1,28:07.4,choose_1,1,1,0
Inverse Relations,4535,53293,175901,4535,30:24.0,31:03.2,choose_1,1,1,0
Inverse Relations,882,53293,175901,882,31:04.4,31:36.8,choose_1,1,1,0
Box and Whisker,36843,53295,175998,27833,48:36.3,49:15.9,algebra,1,0,0
Box and Whisker,36843,53295,175999,27833,50:52.5,51:04.2,algebra,1,1,0
Box and Whisker,28915,53295,175946,24733,21:01.0,21:26.3,fill_in_1,1,1,0
Box and Whisker,28913,53295,175946,24731,21:27.9,22:24.6,choose_1,1,0,0
Box and Whisker,28916,53295,175946,24734,23:02.0,25:54.1,fill_in_1,1,1,0
Inverse Relations,833,53295,175901,833,32:43.4,34:44.7,choose_1,1,0,0
Inverse Relations,4535,53295,175901,4535,35:55.1,36:04.3,choose_1,1,0,0
Inverse Relations,882,53295,175901,882,43:10.6,44:21.9,choose_1,1,0,0
Inverse Relations,2213,53295,175901,2213,44:59.7,46:02.2,choose_1,1,1,0
Box and Whisker,36843,53296,175998,27833,38:52.9,40:45.7,algebra,1,0,0
Box and Whisker,36843,53296,175999,27833,45:44.2,45:44.2,algebra,1,1,0
Box and Whisker,28913,53296,175946,24731,19:47.3,22:02.8,choose_1,1,0,0
Box and Whisker,28916,53296,175946,24734,22:38.3,24:34.0,fill_in_1,1,0,0
Box and Whisker,28915,53296,175946,24733,27:52.1,28:08.3,fill_in_1,1,0,0
Box and Whisker,36843,53300,175998,27833,37:51.5,40:33.1,algebra,1,0,0
Box and Whisker,36843,53300,175999,27833,47:13.0,47:25.2,algebra,1,1,0
Box and Whisker,28915,53300,175946,24733,20:08.0,20:20.0,fill_in_1,1,1,0
Box and Whisker,28913,53300,175946,24731,20:21.7,22:03.8,choose_1,1,1,0
Box and Whisker,28916,53300,175946,24734,22:05.6,22:59.5,fill_in_1,1,1,0
Inverse Relations,2213,53300,175992,2213,07:42.2,08:17.7,choose_1,1,1,0
Inverse Relations,833,53300,175992,833,08:11.5,08:42.9,choose_1,1,0,0
Box and Whisker,36843,53302,175998,27833,43:09.2,45:01.8,algebra,1,0,0
Box and Whisker,36843,53302,175999,27833,56:44.8,57:36.6,algebra,1,0,2
Box and Whisker,28913,53302,175946,24731,18:16.4,22:05.4,choose_1,1,1,0
Box and Whisker,28916,53302,175946,24734,27:43.1,28:26.9,fill_in_1,1,1,0
Box and Whisker,28915,53302,175946,24733,29:01.2,29:22.4,fill_in_1,1,1,0
Inverse Relations,833,53302,175901,833,22:44.7,23:06.1,choose_1,1,0,0
Inverse Relations,4535,53302,175901,4535,23:52.1,24:01.7,choose_1,1,0,0
Inverse Relations,882,53302,175901,882,27:35.5,27:48.1,choose_1,1,0,0
Inverse Relations,2213,53302,175901,2213,27:49.3,27:59.9,choose_1,1,0,0
Box and Whisker,36843,53303,175998,27833,36:32.5,38:12.3,algebra,1,0,0
Box and Whisker,36843,53303,175999,27833,46:17.6,46:50.3,algebra,1,1,0
Box and Whisker,28915,53303,175946,24733,21:42.7,23:54.3,fill_in_1,1,1,0
Box and Whisker,28913,53303,175946,24731,24:17.9,30:00.7,choose_1,1,1,0
Box and Whisker,28916,53303,175946,24734,30:03.2,30:25.0,fill_in_1,1,1,0
Box and Whisker,36843,53305,175998,27833,34:00.9,35:06.5,algebra,1,0,0
Box and Whisker,36843,53305,175999,27833,39:33.1,39:33.1,algebra,1,0,3
Box and Whisker,28915,53305,175946,24733,49:47.9,49:59.5,fill_in_1,1,1,0
Box and Whisker,28913,53305,175946,24731,50:01.1,50:06.7,choose_1,1,1,0
Box and Whisker,28916,53305,175946,24734,50:02.5,50:40.5,fill_in_1,1,0,4
Box and Whisker,36843,53307,175998,27833,51:20.7,51:58.2,algebra,1,0,0
Box and Whisker,36843,53307,175999,27833,51:10.4,51:32.8,algebra,1,1,0
Box and Whisker,28913,53307,175946,24731,19:41.3,21:35.9,choose_1,1,0,0
Box and Whisker,28916,53307,175946,24734,27:24.8,28:25.8,fill_in_1,1,1,0
Box and Whisker,28915,53307,175946,24733,29:22.5,29:52.2,fill_in_1,1,1,0
Inverse Relations,882,53307,175901,882,42:09.5,42:25.1,choose_1,1,0,0
Inverse Relations,4535,53307,175901,4535,43:09.0,43:33.3,choose_1,1,1,0
Inverse Relations,2213,53307,175901,2213,43:32.6,43:58.0,choose_1,1,1,0
Inverse Relations,833,53307,175901,833,44:01.2,44:22.6,choose_1,1,1,0
Box and Whisker,36843,53310,175998,27833,26:28.3,27:49.1,algebra,1,0,0
Box and Whisker,28915,53310,175946,24733,25:51.7,29:02.1,fill_in_1,1,1,0
Box and Whisker,28913,53310,175946,24731,29:43.6,31:10.6,choose_1,1,1,0
Box and Whisker,28916,53310,175946,24734,33:01.7,35:09.7,fill_in_1,1,1,0
Inverse Relations,2213,53310,175901,2213,39:06.8,39:16.0,choose_1,1,1,0
Inverse Relations,882,53310,175901,882,39:24.4,39:32.6,choose_1,1,1,0
Inverse Relations,4535,53310,175901,4535,42:09.5,42:24.9,choose_1,1,1,0
Inverse Relations,833,53310,175901,833,42:26.3,42:47.9,choose_1,1,1,0
Box and Whisker,36843,53312,175998,27833,26:59.9,27:33.4,algebra,1,0,0
Box and Whisker,36843,53312,175999,27833,47:58.8,48:32.4,algebra,1,1,0
Box and Whisker,28915,53312,175946,24733,48:35.8,48:56.5,fill_in_1,1,1,0
Box and Whisker,28913,53312,175946,24731,48:58.3,49:30.1,choose_1,1,1,0
Box and Whisker,28916,53312,175946,24734,49:37.5,49:54.0,fill_in_1,1,1,0
Inverse Relations,2213,53312,175901,2213,37:29.7,38:15.5,choose_1,1,0,0
Inverse Relations,882,53312,175901,882,39:59.4,40:46.8,choose_1,1,1,0
Inverse Relations,4535,53312,175901,4535,45:16.4,46:28.7,choose_1,1,1,0
Inverse Relations,833,53312,175901,833,46:30.5,46:57.6,choose_1,1,1,0
Box and Whisker,36843,53314,175998,27833,27:42.8,29:29.3,algebra,1,0,0
Box and Whisker,36843,53314,175999,27833,39:02.6,39:02.6,algebra,1,1,0
Box and Whisker,28913,53314,175946,24731,33:19.2,35:09.1,choose_1,1,1,0
Box and Whisker,28916,53314,175946,24734,35:45.0,35:50.6,fill_in_1,1,1,0
Box and Whisker,28915,53314,175946,24733,36:01.4,36:08.1,fill_in_1,1,1,0
Box and Whisker,36843,53605,175998,27833,40:21.7,42:49.7,algebra,1,0,0
Box and Whisker,28913,53605,175946,24731,41:57.0,45:37.6,choose_1,1,0,0
Box and Whisker,28916,53605,175946,24734,53:43.0,54:50.8,fill_in_1,1,1,0
Box and Whisker,28915,53605,175946,24733,57:09.1,57:18.0,fill_in_1,1,1,0
Box and Whisker,36843,53619,175321,27833,00:16.0,01:03.6,algebra,1,0,0
Inverse Relations,833,53619,175315,833,33:34.0,35:36.7,choose_1,1,1,0
Inverse Relations,8718,53619,175315,8718,35:38.6,37:05.9,choose_1,1,1,0
Inverse Relations,2213,53619,175315,2213,37:15.5,37:50.0,choose_1,1,1,0
Inverse Relations,4535,53619,175315,4535,37:52.1,38:28.5,choose_1,1,1,0
Inverse Relations,882,53619,175315,882,38:24.7,38:47.1,choose_1,1,1,0
Box and Whisker,51417,53619,218156,33132,43:55.2,44:23.2,algebra,1,1,0
Box and Whisker,51452,53619,218156,33167,44:24.6,44:35.8,algebra,1,1,0
Congruence,34333,53619,175290,26517,44:31.8,44:35.9,choose_1,1,0,0
Congruence,33736,53619,175290,26291,44:45.0,45:16.4,choose_1,1,1,0
Congruence,33746,53619,175290,26292,45:31.4,45:49.6,choose_1,1,0,0
Congruence,33654,53619,175290,26272,47:03.9,47:03.0,choose_1,1,1,0
Inverse Relations,882,53619,175244,882,42:37.6,44:02.1,choose_1,1,0,0
Inverse Relations,833,53619,175244,833,44:45.1,45:10.8,choose_1,1,1,0
Inverse Relations,2213,53619,175244,2213,56:44.9,57:06.2,choose_1,1,1,0
Box and Whisker,36843,53713,176528,27833,37:45.3,39:48.0,algebra,1,0,0
Congruence,4468,53713,176419,4468,30:54.0,31:38.7,algebra,1,0,0
Box and Whisker,36843,53721,175998,27833,54:03.2,56:26.6,algebra,1,1,0
